sample,temp,scan,timestamp,A,A_err,T2,T2_err,beta,beta_err,dropped,elapsed_min,alpha
DAP2,25C,242,2026-03-11 16:21:04,2164.9484343577237,244.4054639348714,0.00015525591731080796,1.3060584812360146e-05,2.4194772506135367,0.7020912799847072,True,393.6333333333333,
DAP2,25C,243,2026-03-11 16:22:42,2166.3746662244907,269.56673381941954,0.00014991157798643703,1.3961590896080405e-05,2.3406260910346397,0.722404291241149,True,395.26666666666665,
DAP2,25C,244,2026-03-11 16:24:22,2005.1297846329205,362.7429466466619,0.00016857910480217098,2.7818291042728323e-05,1.6481812755887286,0.5610550698943507,False,396.93333333333334,0.9926110197420273
DAP2,25C,245,2026-03-11 16:26:02,2307.2743080810596,558.7968091518568,0.000146366069582911,3.77428252426034e-05,1.2629220833349661,0.4348723286980677,False,398.6,0.9935846379072049
DAP2,25C,246,2026-03-11 16:27:40,3658.922030158177,1598.5960381346476,8.861383557653982e-05,5.210011255354204e-05,0.8347025741344541,0.3161348774737016,False,400.23333333333335,0.9961159724840949
DAP2,25C,247,2026-03-11 16:29:20,1732.5752351131628,195.90724838619343,0.00016567111094002745,1.3140318180273437e-05,3.0938407760609623,1.103201293447139,True,401.9,
DAP2,25C,248,2026-03-11 16:30:58,2207.840354386232,770.8961819585122,0.00014574615061545908,6.860049951842684e-05,0.9092143421922334,0.34402670667894,False,403.53333333333336,0.993611809536912
DAP2,25C,249,2026-03-11 16:32:38,1962.7497632183859,267.82165438991944,0.00017698119929185677,1.9827008638600728e-05,2.0388364287410887,0.6375837223885013,True,405.2,
DAP2,25C,250,2026-03-11 16:34:16,1878.6875511151768,273.5627486665233,0.00017924136400525607,2.1538466665412513e-05,2.0261140354100493,0.6743811582344185,True,406.8333333333333,
DAP2,25C,251,2026-03-11 16:35:56,2193.2621656118536,637.552288801581,0.00012172772085421937,3.242945547538627e-05,1.5036070286506482,0.675656973610603,False,408.5,0.9946645598379743
DAP2,25C,252,2026-03-11 16:37:34,1777.8536129045922,233.64127572223575,0.00017429505258440933,1.78923721457092e-05,2.2749514779041586,0.7483315882433431,True,410.1333333333333,
DAP2,25C,253,2026-03-11 16:39:14,1455.9031377393794,283.3505168636386,0.0001889716212349306,3.3395512110013644e-05,1.7105816572028127,0.665584018937089,False,411.8,0.9917171966225555
DAP2,25C,254,2026-03-11 16:40:54,2210.930063497282,870.8218135978159,0.00013208378091112086,6.513474340540218e-05,0.989466543701283,0.43758765460925975,False,413.46666666666664,0.9942106440137052
DAP2,25C,255,2026-03-11 16:42:32,2274.0904671377107,447.2215444316344,0.0001629786312843818,3.340540255451572e-05,1.3298746171812423,0.4025265577508585,False,415.1,0.9928564937484696
DAP2,25C,256,2026-03-11 16:44:12,2575.7387450238966,562.9914690360389,0.00014823446235735565,3.4440553062986774e-05,1.2690402850423024,0.39770971607411804,False,416.76666666666665,0.993502744499711
DAP2,25C,257,2026-03-11 16:45:50,2398.271199811503,537.1725221374606,0.00015143112018223363,3.5906817094997015e-05,1.2817933081048374,0.4181617387335417,False,418.4,0.9933626319894018
DAP2,25C,258,2026-03-11 16:47:30,2258.3843256780674,386.9403584929027,0.000166531868607109,2.6785992579783934e-05,1.5675522135636168,0.48162839506896865,False,420.06666666666666,0.9927007520243673
DAP2,25C,259,2026-03-11 16:49:08,2095.31624074375,312.8493065618588,0.00017731611921553247,2.4125569436173274e-05,1.6724916896821287,0.48225018321510826,False,421.7,0.9922280682066652
DAP2,25C,260,2026-03-11 16:50:48,2203.2141130189143,422.52298437111193,0.00016087212651229524,3.029100744632667e-05,1.4502009268552187,0.4605420502919245,False,423.3666666666667,0.9929488238281229
DAP2,25C,261,2026-03-11 16:52:28,2128.6840717284435,398.45620023628953,0.0001599811847357844,2.8479156091771056e-05,1.521363212120408,0.4914476332506008,False,425.03333333333336,0.9929878746417179
DAP2,25C,262,2026-03-11 16:54:06,2113.570896246013,662.1829396321539,0.00015361010191699686,5.8998414774065795e-05,1.0449039725109388,0.40254658637165625,False,426.6666666666667,0.993267125176505
DAP2,25C,263,2026-03-11 16:55:46,2026.2685413416798,343.30449048298874,0.00017457436711369387,2.7274881634270597e-05,1.63273896415761,0.520931432309756,False,428.3333333333333,0.9923482417725203
DAP2,25C,264,2026-03-11 16:57:24,4326.816505326148,3549.642557798453,4.9123704275461385e-05,7.350268716363467e-05,0.5222488285036427,0.2509538414652226,False,429.96666666666664,0.9978468619731026
DAP2,25C,265,2026-03-11 16:59:04,2205.894725625045,602.0936644627775,0.0001571761485994172,4.938203387821449e-05,1.1455305319491704,0.4181194468134869,False,431.6333333333333,0.9931108220061546
DAP2,25C,266,2026-03-11 17:00:42,1752.2851325261968,173.27287790528356,0.00016462925759187276,1.1102027183478484e-05,3.4459449464205423,1.1617753786375433,True,433.26666666666665,
DAP2,25C,267,2026-03-11 17:02:22,1719.3952010568426,251.52267153814756,0.00017733378270994517,2.092103899585876e-05,2.1230686021012293,0.7367202937419544,True,434.93333333333334,
DAP2,25C,268,2026-03-11 17:04:02,1951.34101930384,428.83889550439005,0.0001797852826570223,4.253602576232555e-05,1.2908050577602406,0.43709805744351327,False,436.6,0.9921198424574285
DAP2,25C,269,2026-03-11 17:05:40,1911.9543576839594,292.52454786764577,0.00016778760447728626,2.1715963255987206e-05,1.8824838947027283,0.6087752589674433,False,438.23333333333335,0.9926457119435408
DAP2,25C,270,2026-03-11 17:07:20,4449.3772811739245,3155.051906243454,5.159070861154502e-05,7.041484548132633e-05,0.49379797724656266,0.20367457247311957,False,439.9,0.9977387308594806
DAP2,25C,271,2026-03-11 17:08:58,2327.443769811328,449.26401091367757,0.00015949852010469154,3.0064088067841287e-05,1.4595962062097518,0.468050905260146,False,441.53333333333336,0.9930090302851445
DAP2,25C,272,2026-03-11 17:10:38,12817.356015555195,18810.150297341257,6.842113739165677e-06,2.1954131350429177e-05,0.3400886139895428,0.17955853061596758,True,443.2,
DAP2,25C,273,2026-03-11 17:12:16,2274.148346949347,584.8938782378787,0.00014195742603475382,3.688347870802257e-05,1.3535526595102692,0.5204581129638064,False,444.8333333333333,0.9937778728883729
DAP2,25C,274,2026-03-11 17:13:56,2508.933537317115,571.6884963545739,0.00014628377551772733,3.5881276644722034e-05,1.243213300255227,0.39722831122634217,False,446.5,0.9935882449332577
DAP2,25C,275,2026-03-11 17:15:34,2250.926096241665,384.97239694737783,0.00019423966723341912,3.5219738269338535e-05,1.338448804518915,0.371284217725086,False,448.1333333333333,0.9914862932260367
DAP2,25C,276,2026-03-11 17:17:14,1920.1963391469792,922.3773487287262,0.00011868583458489373,6.935781127619926e-05,1.0088265047576621,0.5321451480426851,False,449.8,0.994797888565858
DAP2,25C,277,2026-03-11 17:18:54,1834.7244066772253,331.3968417993491,0.0001906958135676065,3.28341430580689e-05,1.5770601311511907,0.5315234850088063,False,451.46666666666664,0.9916416236556564
DAP2,25C,278,2026-03-11 17:20:32,1688.850328919341,169.3517282287941,0.00015039698435927932,9.704399100178265e-06,4.297414207030438,1.661736540608088,True,453.1,
DAP2,25C,279,2026-03-11 17:22:12,2197.253040103763,619.8413999088556,0.0001392615343688984,4.2437244154926596e-05,1.2253227602555667,0.47068886134311055,False,454.76666666666665,0.9938960363483107
DAP2,25C,280,2026-03-11 17:23:50,4995.037613817024,3535.3241818241177,5.023961324660095e-05,6.28286004962187e-05,0.5435434396558207,0.2296140271028622,False,456.4,0.9977979506363914
DAP2,25C,281,2026-03-11 17:25:30,1996.319884602017,291.59943754632553,0.00016532964680890437,1.9789746409006403e-05,1.99427863183905,0.6450844226903287,False,458.06666666666666,0.9927534465332334
DAP2,25C,282,2026-03-11 17:27:08,1689.024269981881,345.7716512954729,0.0001520015159860475,2.6493346691949118e-05,1.8005222806922818,0.7291117828864183,False,459.7,0.9933376310064
DAP2,25C,283,2026-03-11 17:28:48,2379.5221702228973,516.0585417615894,0.00014087041081228604,2.86736922648512e-05,1.5061985028690026,0.5359200831901498,False,461.3666666666667,0.9938255177849831
DAP2,25C,284,2026-03-11 17:30:28,77739.05930721815,1.47876802417442e-08,5.888594706483869e-08,4.7449190676805316e-08,0.19919656809389513,0.02044976779662768,False,463.03333333333336,0.9999974189737165
DAP2,25C,285,2026-03-11 17:32:06,4086.0383733514095,2217.5277838136367,7.315034422313326e-05,6.67344016368096e-05,0.611016372159674,0.22979937128530328,False,464.6666666666667,0.9967937518118694
DAP2,25C,286,2026-03-11 17:33:46,1851.6480304127674,201.84460083068745,0.0001471139519301291,1.0600681595532732e-05,3.6041143116826424,1.3555969919101933,True,466.3333333333333,
DAP2,25C,287,2026-03-11 17:35:24,1929.1183007172385,258.20719552402664,0.00015361799715015448,1.5047393903549164e-05,2.5304374269520293,0.9010600016687416,True,467.96666666666664,
DAP2,25C,288,2026-03-11 17:37:04,1957.9074915662138,207.08499766847692,0.0001443626286980964,1.0422578016750597e-05,3.0647995860576414,0.9901701354638388,True,469.6333333333333,
DAP2,25C,289,2026-03-11 17:38:42,2162.234169205786,366.8555071586563,0.00016369339280447638,2.4890032847887703e-05,1.6847196986862067,0.5441115722035516,False,471.26666666666665,0.9928251650807363
DAP2,25C,290,2026-03-11 17:40:22,2297.3432970819804,440.7361642931289,0.00017022357861036776,3.389717734785209e-05,1.3490890549446248,0.40852835530556514,False,472.93333333333334,0.9925389409128167
DAP2,25C,291,2026-03-11 17:42:02,2042.4721862287956,355.4036052257645,0.00017666395773522874,2.9500061057323936e-05,1.5338593687658604,0.4769543445496017,False,474.6,0.9922566530559479
DAP2,25C,292,2026-03-11 17:43:40,1891.4015144660207,217.14959432349852,0.00016953429651574945,1.4497869710349156e-05,2.556489233685382,0.8028157678995194,True,476.23333333333335,
DAP2,25C,293,2026-03-11 17:45:20,2921.14791679543,942.5574919765907,0.00012778139931948936,5.787750633794386e-05,0.8429979052926325,0.2681883147119462,False,477.9,0.9943992214336657
DAP2,25C,294,2026-03-11 17:46:58,3076.9198765978363,1100.5863214123242,0.0001145183720678349,5.364536094275489e-05,0.9078671952170021,0.32599595798966186,False,479.53333333333336,0.994980552356252
DAP2,25C,295,2026-03-11 17:48:38,2096.7014817500776,210.4618752447167,0.0001348527684622406,8.71144111249369e-06,3.6387165735576654,1.262681487372988,True,481.2,
DAP2,25C,296,2026-03-11 17:50:16,1898.597815944428,209.95627504504589,0.00016245139425952206,1.2757073365286463e-05,2.911691703681804,0.9668721275996994,True,482.8333333333333,
DAP2,25C,297,2026-03-11 17:52:20,2355.831494991073,421.9545833676839,0.00015800613700824753,2.6849226423823325e-05,1.5227185314511382,0.4692909989283854,False,484.9,0.9930744428358275
DAP2,25C,298,2026-03-11 17:55:40,2122.9279796598885,543.5961456320047,0.00016607073553350733,4.949510264406731e-05,1.1381310302691714,0.39384658013126184,False,488.23333333333335,0.9927209639194365
DAP2,25C,299,2026-03-11 17:58:02,2010.6514937219013,393.5302355658268,0.00015112924515938225,2.6024422101451926e-05,1.6991470152848178,0.623189641603742,False,490.6,0.9933758634547536
DAP2,25C,300,2026-03-11 18:01:22,2386.9209103356343,841.4929666752045,0.000132551111645069,5.718092825714026e-05,1.021530464367722,0.4150687565154943,False,493.93333333333334,0.9941901604693707
DAP2,25C,301,2026-03-11 18:04:10,1824.432531372576,211.03091839645086,0.0001653885262409903,1.3958532701314091e-05,2.6852003728986755,0.8790077995018231,True,496.73333333333335,
DAP2,25C,302,2026-03-11 18:07:46,2234.496423222958,940.1498553810609,0.00012330362257608534,6.517842097889681e-05,0.9728348034708698,0.44329656567380954,False,500.3333333333333,0.9945954865876149
DAP2,25C,303,2026-03-11 18:11:34,2577.6223702730304,778.1960561171214,0.00012789267609942964,4.476261816870281e-05,1.0926524253126613,0.39613549582928487,False,504.1333333333333,0.9943943440680448
DAP2,25C,304,2026-03-11 18:15:22,2259.840846704713,529.1252742529855,0.0001790667874913477,5.23331684830945e-05,1.0433372297398227,0.3129359414707937,False,507.93333333333334,0.9921513347743491
DAP2,25C,305,2026-03-11 18:20:04,1749.3299531677224,218.50889358184548,0.00017169161796692513,1.593800081342508e-05,2.5939539604861945,0.8985215078655078,True,512.6333333333333,
DAP2,25C,306,2026-03-11 18:25:32,2469.0314377736477,791.5878301337174,0.0001313229980587068,5.0417468663627745e-05,1.0504140591372189,0.39555288159336627,False,518.1,0.9942439898395933
DAP2,25C,307,2026-03-11 18:31:00,1692.8676323752352,270.8633719278527,0.00016250323817785844,2.062854532983311e-05,2.1222557040852794,0.7900218243914086,True,523.5666666666667,
DAP2,25C,308,2026-03-11 18:35:26,3013.6365488535803,1087.699521735985,0.00011493103113174039,5.763623629141141e-05,0.8397507610829209,0.2885309668769254,False,528.0,0.9949624651224869
DAP2,25C,309,2026-03-11 18:37:04,1835.8215336840158,435.25641264374656,0.0001786786598893304,4.6566105013632096e-05,1.250662774931916,0.4436727961852682,False,529.6333333333333,0.9921683467711339
DAP2,25C,310,2026-03-11 18:38:44,2299.717008730854,489.2765576920378,0.00015319606476541485,3.214776939480326e-05,1.4251320808602213,0.4868981373747483,False,531.3,0.9932852728131454
DAP2,25C,311,2026-03-11 18:40:24,1280.3172019310007,208.25403747043939,0.00020305979696625306,2.7152536294098526e-05,2.1397497034615105,0.8520368476748174,True,532.9666666666667,
DAP2,25C,312,2026-03-11 18:42:02,2115.679532150164,421.3132155448905,0.0001623013548424889,3.1411167886270114e-05,1.4758648761938082,0.4956858753576455,False,534.6,0.9928861794100716
DAP2,25C,313,2026-03-11 18:43:42,1945.578842766538,322.07889799389204,0.0001706527027086387,2.5368175420607085e-05,1.6981080351465891,0.5449267874845733,False,536.2666666666667,0.9925201320011543
DAP2,25C,314,2026-03-11 18:45:22,2014.045138659114,440.0119293282735,0.00017051964988728355,3.879568387002449e-05,1.342973106231397,0.4614839994946072,False,537.9333333333333,0.992525963831092
DAP2,25C,315,2026-03-11 18:47:00,2073.7834997241553,356.0100797882969,0.00019288593999893913,3.2927377770783254e-05,1.4760182283768517,0.4472396999495295,False,539.5666666666667,0.9915456283602574
DAP2,25C,316,2026-03-11 18:48:40,2093.887674080675,327.62468971546093,0.00014067151034544446,1.6786326103550523e-05,2.159955786824586,0.7690015671675485,True,541.2333333333333,
DAP2,25C,317,2026-03-11 18:50:18,2496.9641358554904,545.9873818314685,0.00014173341107569446,3.205131755008093e-05,1.3081347319386711,0.4147540794121933,False,542.8666666666667,0.9937876916741111
DAP2,25C,318,2026-03-11 18:51:58,2142.6095093350655,345.36279601879636,0.00016602458117392192,2.394984291760314e-05,1.6952466658711864,0.525076306150765,False,544.5333333333333,0.992722986908301
DAP2,25C,319,2026-03-11 18:53:38,2431.8790587827966,543.7612925535353,0.00014817937639045718,3.4627490285799595e-05,1.3001774790854193,0.4257066714981098,False,546.2,0.9935051589693001
DAP2,25C,320,2026-03-11 18:55:16,1850.4792651152181,257.08472648729315,0.0001894259043340438,2.207140898762078e-05,1.9962410417481062,0.6331129106032408,False,547.8333333333334,0.9916972849682919
